source,target,length,time,costing
891e03799a7ffff,891e03799afffff,0.464,338.56,pedestrian
891e037a98fffff,891e036344bffff,2.317,1738.186,pedestrian
891e03715d3ffff,891e037a8c7ffff,10.598,8041.76,pedestrian
891e0361627ffff,891e0378dcfffff,6.745,5137.795,pedestrian
891e0378ccfffff,891e037ae5bffff,5.507,4454.311,pedestrian
891e037ad5bffff,891e037a88bffff,1.328,1036.338,pedestrian
891e0379a97ffff,891e0378153ffff,8.905,6967.454,pedestrian
891e036ac87ffff,891e0361ec7ffff,4.06,3159.522,pedestrian
891e037a287ffff,891e037a04bffff,0.578,590.557,pedestrian
891e03713afffff,891e037882bffff,13.165,10025.873,pedestrian
891e0371ad3ffff,891e0378e5bffff,12.386,9527.43,pedestrian
891e037833bffff,891e03785c7ffff,5.341,4308.517,pedestrian
891e037ae2bffff,891e037aa4fffff,2.9,2331.91,pedestrian
891e037815bffff,891e0378897ffff,5.502,4261.589,pedestrian
891e036189bffff,891e0361887ffff,4.668,3685.142,pedestrian
891e0371a0fffff,891e037aa8fffff,7.175,5564.706,pedestrian
891e0371c8bffff,891e0371c4bffff,1.863,1368.943,pedestrian
891e036145bffff,891e03782afffff,12.786,9838.576,pedestrian
891e1cb6d1bffff,891e0378ecfffff,11.809,8972.981,pedestrian
891e037a6a7ffff,891e0378c4fffff,11.509,9070.326,pedestrian
891e0361097ffff,891e0361083ffff,1.046,839.522,pedestrian
891e0379843ffff,891e037131bffff,18.321,14338.587,pedestrian
891e03616c7ffff,891e0378acfffff,6.815,5168.963,pedestrian
891e0378d6bffff,891e0378897ffff,1.658,1356.27,pedestrian
891e0378427ffff,891e037855bffff,0.396,321.012,pedestrian
891e0371ab3ffff,891e0360533ffff,12.83,9862.402,pedestrian
891e0370217ffff,891e037aac3ffff,12.621,9887.226,pedestrian
891e037a993ffff,891e037a173ffff,8.147,6513.822,pedestrian
891e03782a7ffff,891e0378037ffff,2.326,1775.072,pedestrian
891e037a94bffff,891e0371aa7ffff,5.344,4187.883,pedestrian
891e037981bffff,891e0378e8bffff,6.93,5334.052,pedestrian
891e0371337ffff,891e037ae63ffff,6.898,5375.873,pedestrian
891e0362613ffff,891e037ac6fffff,11.902,9110.222,pedestrian
891e036a6b7ffff,891e0379dafffff,6.145,4719.545,pedestrian
891e037125bffff,891e0371553ffff,6.51,4943.137,pedestrian
891e037859bffff,891e037a897ffff,6.062,4831.661,pedestrian
891e037a8c3ffff,891e037aabbffff,2.515,2009.766,pedestrian
891e03459b3ffff,891e0379183ffff,17.993,14251.234,pedestrian
891e037852fffff,891e037ab83ffff,4.608,3723.087,pedestrian
891e037164bffff,891e0378993ffff,15.176,11701.695,pedestrian
891e036028fffff,891e036a1a7ffff,10.341,7836.978,pedestrian
891e0378577ffff,891e037ab8bffff,5.212,4188.419,pedestrian
891e036a523ffff,891e037ac3bffff,15.18,11655.894,pedestrian
891e0371aa7ffff,891e037a977ffff,4.996,3800.061,pedestrian
891e036a4c3ffff,891e037992fffff,1.377,1024.56,pedestrian
891e037ada7ffff,891e037ab67ffff,7.433,5648.758,pedestrian
891e037aabbffff,891e037ae77ffff,2.013,1568.961,pedestrian
891e0360e97ffff,891e0360027ffff,3.054,2313.981,pedestrian
891e037114bffff,891e037aac7ffff,8.183,6541.262,pedestrian
891e037ac23ffff,891e037882bffff,10.329,7910.75,pedestrian
891e0361023ffff,891e0378a37ffff,9.154,7058.159,pedestrian
891e037aa87ffff,891e03783d7ffff,6.889,5674.174,pedestrian
891e037a32fffff,891e037aecfffff,1.399,1140.026,pedestrian
891e036acbbffff,891e0378ca3ffff,12.179,9193.979,pedestrian
891e0378107ffff,891e037aa57ffff,2.464,1953.246,pedestrian
891e03631cfffff,891e037aea7ffff,11.678,8733.043,pedestrian
891e0371167ffff,891e037a123ffff,7.572,5863.854,pedestrian
891e0361657ffff,891e037ac47ffff,13.221,10117.76,pedestrian
891e0378ed3ffff,891e03636a3ffff,9.882,7670.114,pedestrian
891e037118fffff,891e0371113ffff,0.601,486.482,pedestrian
891e037ac47ffff,891e0371327ffff,5.079,3976.949,pedestrian
891e036a497ffff,891e0378c47ffff,5.101,3871.638,pedestrian
891e03602b3ffff,891e036002bffff,2.032,1532.904,pedestrian
891e037156fffff,891e037ae77ffff,8.785,6913.606,pedestrian
891e0371083ffff,891e03714a3ffff,2.169,1618.086,pedestrian
891e0363207ffff,891e037896fffff,4.696,3600.461,pedestrian
891e037a957ffff,891e0378097ffff,8.711,7191.136,pedestrian
891e0378163ffff,891e03783abffff,1.718,1299.973,pedestrian
891e0371bdbffff,891e037aa13ffff,8.824,6874.552,pedestrian
891e0378367ffff,891e0378c8fffff,6.078,4682.181,pedestrian
891e037ac2fffff,891e037a173ffff,5.166,4173.96,pedestrian
891e03785bbffff,891e037ae6fffff,2.572,2201.125,pedestrian
891e037a893ffff,891e037ab87ffff,3.4,2652.977,pedestrian
891e037aa33ffff,891e037814bffff,4.923,3894.661,pedestrian
891e037abc3ffff,891e037810bffff,5.057,4088.023,pedestrian
891e0378c8bffff,891e037a843ffff,3.524,2754.548,pedestrian
891e037aeb7ffff,891e0371b67ffff,10.186,7807.553,pedestrian
891e036a58fffff,891e03632a3ffff,8.236,6297.921,pedestrian
891e0371b57ffff,891e037194bffff,2.613,2018.012,pedestrian
891e036ad43ffff,891e0378dd3ffff,13.983,10563.682,pedestrian
891e037ae93ffff,891e037a02fffff,2.7,2599.145,pedestrian
891e0378b43ffff,891e0378863ffff,2.739,2149.008,pedestrian
891e036301bffff,891e037abd3ffff,6.607,5033.581,pedestrian
891e0378c87ffff,891e036324fffff,5.527,4357.274,pedestrian
891e037aa27ffff,891e0378b4fffff,8.323,6396.796,pedestrian
891e0370277ffff,891e037a93bffff,9.768,7406.927,pedestrian
891e0371a0fffff,891e037ae37ffff,6.974,5314.262,pedestrian
891e036a5bbffff,891e0378c83ffff,8.569,6572.669,pedestrian
891e037aa77ffff,891e0378c83ffff,1.251,989.265,pedestrian
891e0371a8bffff,891e0371eabffff,2.332,1756.655,pedestrian
891e0360e1bffff,891e036366fffff,13.053,9843.113,pedestrian
891e037ae07ffff,891e0378e5bffff,7.879,6167.521,pedestrian
891e036b4bbffff,891e0378d2fffff,13.551,10207.154,pedestrian
891e0378b2bffff,891e037ab3bffff,8.707,6622.46,pedestrian
891e0371467ffff,891e0378177ffff,13.21,10338.118,pedestrian
891e037aeabffff,891e0371303ffff,5.165,3936.428,pedestrian
891e0360617ffff,891e03632d3ffff,6.899,5222.264,pedestrian
891e037abdbffff,891e0378c4fffff,3.887,3061.633,pedestrian
891e0371b33ffff,891e0371bc3ffff,2.429,1812.498,pedestrian
891e03781cfffff,891e037a123ffff,7.135,5766.382,pedestrian
891e0363037ffff,891e03631dbffff,0.833,621.887,pedestrian
891e0378c73ffff,891e0378ed7ffff,3.388,2642.047,pedestrian
891e0345957ffff,891e036338fffff,22.605,17870.421,pedestrian
891e0361287ffff,891e037a94fffff,10.968,8276.55,pedestrian
891e0371cd7ffff,891e037116bffff,3.298,2556.406,pedestrian
891e037aa6fffff,891e0378ccfffff,1.086,850.6,pedestrian
891e036128fffff,891e037997bffff,11.514,8667.954,pedestrian
891e0378027ffff,891e037aedbffff,5.871,4869.562,pedestrian
891e0378507ffff,891e037ab1bffff,5.307,4343.947,pedestrian
891e036a437ffff,891e037aa33ffff,9.531,7244.394,pedestrian
891e03626cbffff,891e0371e87ffff,6.825,5174.379,pedestrian
891e037114bffff,891e037aa83ffff,7.658,6046.506,pedestrian
891e037acbbffff,891e0378893ffff,9.685,7590.38,pedestrian
891e037aa63ffff,891e0378ecfffff,3.962,3144.183,pedestrian
891e03784afffff,891e03785b3ffff,3.173,2730.597,pedestrian
891e0360033ffff,891e0361483ffff,9.335,7054.962,pedestrian
891e0371173ffff,891e037a903ffff,7.503,5704.351,pedestrian
891e0362223ffff,891e0362257ffff,1.641,1227.702,pedestrian
891e037a993ffff,891e037a87bffff,4.085,3166.364,pedestrian
891e036146bffff,891e037aacfffff,10.169,8019.287,pedestrian
891e0360eafffff,891e0378dcfffff,17.677,13458.876,pedestrian
891e0378487ffff,891e037a8d3ffff,7.091,5801.418,pedestrian
891e036a6dbffff,891e0378c67ffff,8.265,6296.556,pedestrian
891e03600cbffff,891e037134fffff,15.805,11896.541,pedestrian
891e037a30bffff,891e037a347ffff,0.804,713.438,pedestrian
891e0378337ffff,891e036369bffff,9.775,7634.683,pedestrian
891e0378cc3ffff,891e0378c57ffff,1.1,887.693,pedestrian
891e0379c27ffff,891e037aad3ffff,8.898,7043.821,pedestrian
891e037ae4fffff,891e037a383ffff,3.404,3070.416,pedestrian
891e0378067ffff,891e037121bffff,10.522,8338.763,pedestrian
891e0378413ffff,891e037aa33ffff,7.119,5931.457,pedestrian
891e0371413ffff,891e037a3bbffff,10.597,8486.845,pedestrian
891e0371183ffff,891e0371187ffff,0.678,571.089,pedestrian
891e03632d3ffff,891e037abcbffff,4.821,3723.543,pedestrian
891e036102fffff,891e037ac6bffff,15.043,11615.886,pedestrian
891e03713b7ffff,891e037a34fffff,11.268,8885.904,pedestrian
891e0378ccfffff,891e037aa53ffff,2.511,2139.933,pedestrian
891e0371173ffff,891e0378cb3ffff,10.884,8384.053,pedestrian
891e037aa8bffff,891e03702d7ffff,11.946,9330.222,pedestrian
891e03634cfffff,891e0379d17ffff,12.691,9741.404,pedestrian
891e037985bffff,891e037850bffff,9.784,7895.875,pedestrian
891e03616bbffff,891e0378967ffff,1.558,1135.008,pedestrian
891e037ad5bffff,891e03785afffff,5.75,4551.937,pedestrian
891e036ad57ffff,891e037aecfffff,19.845,15324.713,pedestrian
891e036341bffff,891e037ac13ffff,8.008,6176.73,pedestrian
891e036323bffff,891e037a907ffff,6.182,4796.158,pedestrian
891e0378463ffff,891e0378c33ffff,8.465,6839.522,pedestrian
891e0371c0bffff,891e03711cfffff,4.133,3170.786,pedestrian
891e037aa63ffff,891e037a8dbffff,4.168,3277.132,pedestrian
891e037aa53ffff,891e0378cdbffff,1.841,1509.477,pedestrian
891e03788a7ffff,891e037acabffff,9.908,7563.076,pedestrian
891e036144fffff,891e036062fffff,8.339,6310.627,pedestrian
891e0371213ffff,891e037aecbffff,5.544,4484.216,pedestrian
891e037832fffff,891e0378e5bffff,0.437,362.731,pedestrian
891e0371ea7ffff,891e0370373ffff,8.952,6770.592,pedestrian
891e037aa33ffff,891e0361543ffff,10.544,8163.011,pedestrian
891e0361093ffff,891e0361117ffff,3.806,2892.24,pedestrian
891e0378d67ffff,891e037ae37ffff,7.348,5816.317,pedestrian
891e03602abffff,891e0378c33ffff,13.474,10155.934,pedestrian
891e03702b3ffff,891e037811bffff,17.332,13365.567,pedestrian
891e036a4b7ffff,891e037ae67ffff,10.45,8069.597,pedestrian
891e03783c3ffff,891e037aa8bffff,6.883,5557.738,pedestrian
891e037aeabffff,891e0378c9bffff,4.505,3547.797,pedestrian
891e0370247ffff,891e037aea3ffff,9.442,7213.216,pedestrian
891e03635c3ffff,891e0363427ffff,0.935,746.663,pedestrian
891e037988bffff,891e037aad7ffff,10.724,8552.655,pedestrian
891e037a00bffff,891e037a36fffff,4.271,3536.815,pedestrian
891e037a2b3ffff,891e037aad7ffff,6.93,5558.357,pedestrian
891e0370247ffff,891e03783a7ffff,16.792,12967.768,pedestrian
891e03784afffff,891e0378e83ffff,6.146,4851.484,pedestrian
891e03712d7ffff,891e037166fffff,1.001,812.597,pedestrian
891e037aec7ffff,891e0361043ffff,14.48,11297.285,pedestrian
891e037a397ffff,891e037a173ffff,1.748,1535.651,pedestrian
891e037aa97ffff,891e0378c8bffff,3.072,2454.797,pedestrian
891e03718cfffff,891e0371e27ffff,1.022,812.117,pedestrian
891e0371333ffff,891e03713a3ffff,0.721,562.937,pedestrian
891e0378cd3ffff,891e03783a3ffff,3.969,3104.741,pedestrian
891e037184fffff,891e0371327ffff,4.314,3461.427,pedestrian
891e037ad8fffff,891e0363097ffff,8.18,6414.95,pedestrian
891e037a063ffff,891e037137bffff,7.977,6482.92,pedestrian
891e0363487ffff,891e036346bffff,2.652,2039.482,pedestrian
891e037ab97ffff,891e037a103ffff,7.788,6432.177,pedestrian
891e037aa8bffff,891e037a827ffff,3.779,2988.173,pedestrian
891e037024fffff,891e0371253ffff,9.04,6811.838,pedestrian
891e036a613ffff,891e037aaabffff,11.551,8886.757,pedestrian
891e0378c03ffff,891e03781afffff,2.33,1879.442,pedestrian
891e0371a43ffff,891e0371ad3ffff,2.011,1539.424,pedestrian
891e037a003ffff,891e037a06fffff,1.571,1335.318,pedestrian
891e037a2a7ffff,891e037ae43ffff,4.216,3292.375,pedestrian
891e0378c73ffff,891e037a06bffff,9.361,7544.164,pedestrian
891e0378cbbffff,891e0378ed3ffff,4.955,3809.424,pedestrian
891e036ac67ffff,891e0371aa3ffff,20.411,15373.984,pedestrian
891e0361473ffff,891e036140bffff,0.498,381.298,pedestrian
891e03781dbffff,891e0371217ffff,9.5,7649.834,pedestrian
891e0362a6fffff,891e036ad43ffff,17.017,12684.009,pedestrian
891e0379ad7ffff,891e037a827ffff,16.084,12598.662,pedestrian
891e0371b4bffff,891e037aa1bffff,8.963,7019.611,pedestrian
891e0378b2fffff,891e037aa1bffff,9.706,7539.223,pedestrian
891e03610cfffff,891e037aa63ffff,9.874,7691.592,pedestrian
891e03798a7ffff,891e0378c8bffff,7.647,5885.459,pedestrian
891e036ac7bffff,891e036a42fffff,7.21,5424.394,pedestrian
891e0378153ffff,891e037ae0fffff,6.075,4906.381,pedestrian
891e037a923ffff,891e037815bffff,9.972,7880.234,pedestrian
891e0363223ffff,891e0363287ffff,1.877,1422.579,pedestrian
891e034592fffff,891e037a363ffff,6.337,5100.63,pedestrian
891e0378947ffff,891e0378c8bffff,5.459,4248.46,pedestrian
891e037a977ffff,891e037ae77ffff,6.577,5125.366,pedestrian
891e0371e33ffff,891e037a9c3ffff,4.94,3758.542,pedestrian
891e0360287ffff,891e037aa67ffff,13.574,10302.668,pedestrian
891e0379907ffff,891e0371873ffff,17.496,13499.91,pedestrian
891e0378ccfffff,891e037aad3ffff,3.546,2891.581,pedestrian
891e037ac23ffff,891e037a047ffff,8.326,7093.752,pedestrian
891e0371a73ffff,891e0371a7bffff,0.403,315.235,pedestrian
891e0371047ffff,891e037ae47ffff,7.219,5605.507,pedestrian
891e0378907ffff,891e037ae27ffff,9.43,7312.351,pedestrian
891e03616b3ffff,891e037a8c3ffff,11.473,8806.186,pedestrian
891e0378c87ffff,891e036a4bbffff,7.85,5952.903,pedestrian
891e037a393ffff,891e0378cd3ffff,7.8,6333.921,pedestrian
891e0378127ffff,891e0361887ffff,19.488,15167.62,pedestrian
891e0371ed3ffff,891e037a9c3ffff,5.469,4204.867,pedestrian
891e037a1b3ffff,891e037a2a7ffff,5.173,4665.303,pedestrian
891e037a5a7ffff,891e037ac33ffff,5.322,4161.261,pedestrian
891e037a36fffff,891e037a263ffff,3.785,3838.963,pedestrian
891e0362283ffff,891e037898bffff,11.764,8976.269,pedestrian
891e0378cb3ffff,891e036323bffff,5.846,4556.872,pedestrian
891e0370273ffff,891e037aa8bffff,11.928,9216.457,pedestrian
891e036a42fffff,891e036a06bffff,2.96,2235.916,pedestrian
891e037aa47ffff,891e0378513ffff,3.033,2447.089,pedestrian
891e037a3a3ffff,891e0371347ffff,6.682,5380.173,pedestrian
891e0360077ffff,891e037130bffff,17.737,13369.368,pedestrian
891e036a3c3ffff,891e0378b6bffff,5.306,3934.859,pedestrian
891e037a057ffff,891e037a82bffff,9.394,7765.5,pedestrian
891e037abb7ffff,891e0371e43ffff,6.321,4857.64,pedestrian
891e037ad13ffff,891e037ad93ffff,1.268,950.7,pedestrian
891e0379823ffff,891e03788d3ffff,8.744,6709.558,pedestrian
891e0378623ffff,891e0378563ffff,4.937,4114.78,pedestrian
891e037146fffff,891e0373373ffff,3.166,2404.002,pedestrian
891e0371363ffff,891e0371307ffff,1.174,866.15,pedestrian
891e036a473ffff,891e03612d7ffff,8.76,6692.204,pedestrian
891e036a287ffff,891e037aa2bffff,12.278,9372.272,pedestrian
891e037aa4fffff,891e0378507ffff,2.471,1997.625,pedestrian
891e037ae2bffff,891e0378137ffff,4.618,3663.021,pedestrian
891e037992fffff,891e036a697ffff,0.409,308.834,pedestrian
891e03636dbffff,891e03636afffff,2.381,1871.271,pedestrian
891e037ac2fffff,891e037acb7ffff,1.848,1386.771,pedestrian
891e036003bffff,891e03601afffff,3.438,2622.385,pedestrian
891e0361043ffff,891e037aa8bffff,12.091,9315.419,pedestrian
891e0371ed3ffff,891e0363287ffff,11.616,8964.185,pedestrian
891e0371323ffff,891e037a337ffff,8.198,6584.184,pedestrian
891e037ac63ffff,891e0378a6fffff,12.771,10043.751,pedestrian
891e037aa4fffff,891e0378b53ffff,6.886,5427.744,pedestrian
891e037ae17ffff,891e037aacfffff,3.119,2609.285,pedestrian
891e03616b3ffff,891e0378843ffff,7.191,5364.58,pedestrian
891e0362667ffff,891e036307bffff,7.303,5704.437,pedestrian
891e03635bbffff,891e0371b2bffff,1.469,1087.16,pedestrian
891e037ae23ffff,891e0378dcfffff,5.929,4637.23,pedestrian
891e0378a3bffff,891e0378a77ffff,0.991,784.303,pedestrian
891e037aa2bffff,891e037ae37ffff,3.279,2606.894,pedestrian
891e0371ea3ffff,891e037aa17ffff,9.208,7056.702,pedestrian
891e037aa67ffff,891e037811bffff,3.174,2514.108,pedestrian
891e037a1b7ffff,891e0378d43ffff,10.653,8286.716,pedestrian
891e036102fffff,891e0378903ffff,5.775,4471.354,pedestrian
891e037a86bffff,891e037ae73ffff,3.51,2858.188,pedestrian
891e036132bffff,891e0378503ffff,17.538,13638.225,pedestrian
891e036010fffff,891e03614d7ffff,12.79,9755.29,pedestrian
891e0371e93ffff,891e0371347ffff,3.962,3042.124,pedestrian
891e0371377ffff,891e037a80bffff,4.705,3620.617,pedestrian
891e0371143ffff,891e0371113ffff,1.566,1194.128,pedestrian
891e037aa97ffff,891e037aa43ffff,2.502,2019.704,pedestrian
891e03616cbffff,891e037ae57ffff,11.741,9251.225,pedestrian
891e036150fffff,891e03636c3ffff,8.748,6704.151,pedestrian
891e036052bffff,891e03630c7ffff,10.025,7395.743,pedestrian
891e0363007ffff,891e037aa0fffff,8.29,6461.031,pedestrian
891e036a4b3ffff,891e0378507ffff,9.907,7727.975,pedestrian
891e036a0afffff,891e036a037ffff,0.561,420.239,pedestrian
891e0379d57ffff,891e037ae2fffff,9.151,7365.43,pedestrian
891e03636c3ffff,891e03782c7ffff,12.451,9935.672,pedestrian
891e037aa0bffff,891e0378d5bffff,4.029,3200.583,pedestrian
891e0378633ffff,891e03785c7ffff,4.234,3611.463,pedestrian
891e0379c33ffff,891e037a8d7ffff,11.944,9512.97,pedestrian
891e0371053ffff,891e0378dcbffff,12.845,10069.194,pedestrian
891e0360113ffff,891e03601c7ffff,0.482,361.968,pedestrian
891e036a6c7ffff,891e03788b3ffff,9.35,7252.232,pedestrian
891e037187bffff,891e0371ab3ffff,0.928,797.912,pedestrian
891e037a903ffff,891e0361c2fffff,16.97,12615.09,pedestrian
891e037a923ffff,891e0363477ffff,2.569,1929.461,pedestrian
891e03788a7ffff,891e037a81bffff,7.454,5773.415,pedestrian
891e037020fffff,891e037ad43ffff,7.692,5950.169,pedestrian
891e03782d7ffff,891e03782c7ffff,0.49,398.303,pedestrian
891e0378c47ffff,891e036325bffff,5.24,4034.833,pedestrian
891e037aecfffff,891e037aacfffff,3.359,2791.141,pedestrian
891e036001bffff,891e03785b3ffff,17.677,13707.483,pedestrian
891e0378da3ffff,891e037aaa3ffff,5.037,3922.224,pedestrian
891e0360e8bffff,891e0378e83ffff,20.118,15172.609,pedestrian
891e0378b3bffff,891e0360553ffff,13.996,10763.587,pedestrian
891e037aa93ffff,891e037ac07ffff,3.546,2811.773,pedestrian
891e037ad4bffff,891e0378cbbffff,6.452,5039.318,pedestrian
891e037841bffff,891e037ae33ffff,6.737,5703.563,pedestrian
891e03616c7ffff,891e03636b3ffff,8.451,6450.44,pedestrian
891e0363453ffff,891e037ac1bffff,7.299,5649.437,pedestrian
891e0379dcfffff,891e0379ac7ffff,5.884,4691.603,pedestrian
891e03714bbffff,891e0378cb3ffff,14.677,11392.144,pedestrian
891e0379a93ffff,891e037aa43ffff,11.802,9381.225,pedestrian
891e037aa6bffff,891e0371243ffff,8.548,6731.818,pedestrian
891e0371247ffff,891e0378dcbffff,10.518,8233.427,pedestrian
891e0379e8fffff,891e037aaafffff,11.62,9197.661,pedestrian
891e037a137ffff,891e037a8d7ffff,3.882,3059.971,pedestrian
891e0371c6fffff,891e037850bffff,12.818,9939.85,pedestrian
891e036a4bbffff,891e037aa47ffff,8.459,6622.941,pedestrian
891e0361493ffff,891e037a32fffff,12.839,10111.426,pedestrian
891e036a50bffff,891e0361603ffff,3.348,2523.958,pedestrian
891e037138fffff,891e037aabbffff,7.19,5728.62,pedestrian
891e0378a7bffff,891e037a843ffff,9.56,7413.656,pedestrian
891e0345d23ffff,891e03783d7ffff,14.915,11804.246,pedestrian
891e036116bffff,891e037858fffff,17.024,13319.089,pedestrian
891e0379a53ffff,891e0379a47ffff,0.858,664.984,pedestrian
891e037aa63ffff,891e037aa2fffff,1.141,908.728,pedestrian
891e036a077ffff,891e037ae6bffff,13.373,10257.536,pedestrian
891e037aab7ffff,891e037810bffff,4.948,3927.122,pedestrian
891e036169bffff,891e03616bbffff,1.364,987.671,pedestrian
891e037a503ffff,891e0361883ffff,27.202,20902.291,pedestrian
891e037a937ffff,891e037ab33ffff,3.27,2565.938,pedestrian
891e037a143ffff,891e037ae53ffff,3.28,2845.424,pedestrian
891e037a9a3ffff,891e0371847ffff,3.891,3053.517,pedestrian
891e1cb6dafffff,891e037aa4fffff,12.649,10227.528,pedestrian
891e03798a7ffff,891e1cb6997ffff,6.176,4716.126,pedestrian
891e037aa6fffff,891e0371333ffff,9.375,7141.153,pedestrian
891e0370207ffff,891e037aa6fffff,14.304,11004.981,pedestrian
891e037a1a3ffff,891e037850fffff,6.124,4907.45,pedestrian
891e037124bffff,891e037a627ffff,6.34,5757.021,pedestrian
891e037ac67ffff,891e0371313ffff,3.505,2791.814,pedestrian
891e03613a7ffff,891e036112bffff,1.644,1204.969,pedestrian
891e036ac33ffff,891e03788b7ffff,9.979,7508.937,pedestrian
891e0378b87ffff,891e037ae77ffff,9.439,7381.749,pedestrian
891e0371c0bffff,891e0378b03ffff,17.791,13512.849,pedestrian
891e0378c13ffff,891e0379913ffff,7.78,5936.86,pedestrian
891e0371a0bffff,891e0371a03ffff,0.577,431.613,pedestrian
891e0378b57ffff,891e037aacfffff,8.295,6457.667,pedestrian
891e036a40bffff,891e037998bffff,3.552,2708.163,pedestrian
891e0371177ffff,891e037ae8bffff,8.997,6945.481,pedestrian
891e036039bffff,891e0360073ffff,1.071,784.902,pedestrian
891e0362acfffff,891e0378ecfffff,21.405,16192.174,pedestrian
891e037a863ffff,891e037a127ffff,6.051,4807.731,pedestrian
891e037a9c7ffff,891e0378ecfffff,8.506,6653.825,pedestrian
891e037abdbffff,891e0378c47ffff,3.946,3089.453,pedestrian
891e0370263ffff,891e037aa93ffff,10.537,8193.826,pedestrian
891e037ab9bffff,891e037a237ffff,9.139,7506.882,pedestrian
891e0378103ffff,891e037aa97ffff,4.733,3827.69,pedestrian
891e0379cc3ffff,891e037a343ffff,9.784,7954.664,pedestrian
891e0360e27ffff,891e0362633ffff,13.165,10080.833,pedestrian
891e0378b2fffff,891e036a503ffff,2.029,1525.732,pedestrian
891e037124bffff,891e037a88bffff,4.894,3855.702,pedestrian
891e03780a3ffff,891e0378567ffff,1.828,1517.396,pedestrian
891e0378507ffff,891e0378517ffff,0.4,323.036,pedestrian
891e037a353ffff,891e0378583ffff,2.539,2101.121,pedestrian
891e0379c73ffff,891e0378c83ffff,9.598,7524.755,pedestrian
891e037ac23ffff,891e037a877ffff,3.381,2612.69,pedestrian
891e0362623ffff,891e0363193ffff,4.211,3308.92,pedestrian
891e037acd3ffff,891e037ac0fffff,2.474,1967.62,pedestrian
