source,target,length,time,costing
891e0360383ffff,891e037ae77ffff,22.676,1584.129,auto
891e0363487ffff,891e0378157ffff,12.547,1006.626,auto
891e0378b17ffff,891e0378c67ffff,5.052,363.979,auto
891e037ab9bffff,891e0378c17ffff,4.607,357.732,auto
891e037ac53ffff,891e037ac43ffff,0.343,33.879,auto
891e0360123ffff,891e0371a73ffff,20.305,1096.118,auto
891e0360503ffff,891e037025bffff,25.383,1241.204,auto
891e037aa9bffff,891e037aa6fffff,2.419,195.129,auto
891e0378cd3ffff,891e03783abffff,5.97,441.277,auto
891e0371343ffff,891e037aa93ffff,4.894,376.854,auto
891e037a383ffff,891e037ac07ffff,8.011,651.264,auto
891e0371c57ffff,891e0371c53ffff,0.6,65.751,auto
891e0360207ffff,891e0378d37ffff,11.337,795.134,auto
891e0360283ffff,891e037aa47ffff,16.511,1182.596,auto
891e037152bffff,891e037a84fffff,9.848,719.306,auto
891e037a867ffff,891e037aa47ffff,4.71,425.627,auto
891e0378547ffff,891e037a18fffff,7.428,585.235,auto
891e036ad5bffff,891e0371347ffff,21.518,1389.603,auto
891e0379967ffff,891e036a5abffff,14.522,1104.604,auto
891e03600c3ffff,891e0371357ffff,17.873,1206.732,auto
891e037aa27ffff,891e037a857ffff,3.321,309.713,auto
891e0379917ffff,891e037ae43ffff,12.654,910.126,auto
891e037aa47ffff,891e037aab3ffff,3.469,343.261,auto
891e037184fffff,891e0378c73ffff,15.219,929.929,auto
891e0379d83ffff,891e0379d8fffff,0.787,115.996,auto
891e037852fffff,891e03781a3ffff,4.11,323.125,auto
891e037a14bffff,891e037ae0fffff,4.55,405.934,auto
891e037ac3bffff,891e0371bc3ffff,11.753,1085.567,auto
891e03789abffff,891e0378e83ffff,7.026,499.183,auto
891e0371e03ffff,891e037a1afffff,10.289,652.289,auto
891e03614cbffff,891e037ae5bffff,12.367,1007.323,auto
891e0378597ffff,891e037a397ffff,4.447,351.162,auto
891e037840bffff,891e0378137ffff,6.656,532.856,auto
891e037a9dbffff,891e037a98bffff,1.155,117.326,auto
891e03636a7ffff,891e0378503ffff,10.045,754.153,auto
891e03702afffff,891e03702a3ffff,0.433,755.824,auto
891e036a483ffff,891e037131bffff,18.661,1128.734,auto
891e037a977ffff,891e03633cfffff,6.991,574.099,auto
891e037add7ffff,891e037130bffff,2.148,227.526,auto
891e037aa13ffff,891e037aa33ffff,1.708,177.778,auto
891e0371aa7ffff,891e037ae2bffff,12.542,792.404,auto
891e1cb6d37ffff,891e0379c83ffff,8.049,591.307,auto
891e0371acbffff,891e037a903ffff,3.178,272.133,auto
891e03634cbffff,891e03634cfffff,0.474,64.116,auto
891e03782b7ffff,891e037ae53ffff,8.02,603.648,auto
891e0378917ffff,891e037aa57ffff,9.239,737.731,auto
891e03785d3ffff,891e037ac13ffff,9.818,764.379,auto
891e037ac0bffff,891e037816bffff,14.156,906.498,auto
891e0378c9bffff,891e0378c6fffff,2.937,273.078,auto
891e037121bffff,891e037a1afffff,2.915,251.079,auto
891e0361697ffff,891e0361683ffff,0.431,64.404,auto
891e03798afffff,891e037aa4fffff,10.182,698.302,auto
891e037ad9bffff,891e037a323ffff,8.166,681.662,auto
891e0378153ffff,891e036306bffff,12.946,896.877,auto
891e037ab2fffff,891e037ab2bffff,0.454,71.856,auto
891e037816fffff,891e0363183ffff,14.078,925.996,auto
891e0360e3bffff,891e0360e77ffff,0.58,54.876,auto
891e0379aabffff,891e0378c4fffff,12.161,774.895,auto
891e03788b7ffff,891e03614dbffff,3.326,265.657,auto
891e037830fffff,891e037838fffff,1.385,152.292,auto
891e037811bffff,891e037ab3bffff,7.518,649.235,auto
891e0360477ffff,891e0378d63ffff,11.392,835.095,auto
891e03789dbffff,891e036168bffff,4.867,475.411,auto
891e037ab5bffff,891e0378e8bffff,5.085,476.611,auto
891e0363587ffff,891e037ac0fffff,11.853,790.371,auto
891e03614dbffff,891e0378dbbffff,6.417,507.253,auto
891e037a17bffff,891e037a16bffff,1.519,140.798,auto
891e03789c7ffff,891e03712c3ffff,14.698,974.94,auto
891e0361e1bffff,891e03789c7ffff,14.999,917.683,auto
891e0378d6bffff,891e037a123ffff,13.25,906.155,auto
891e037851bffff,891e03785cfffff,1.011,88.712,auto
891e037334fffff,891e037a30bffff,13.388,960.251,auto
891e036144fffff,891e036322fffff,4.21,361.18,auto
891e036a583ffff,891e03783a7ffff,10.913,846.698,auto
891e037828bffff,891e037ac63ffff,12.7,1020.999,auto
891e036a017ffff,891e036a003ffff,0.808,66.382,auto
891e0371a0fffff,891e0371c07ffff,7.686,523.227,auto
891e037ab53ffff,891e03788a3ffff,5.299,380.81,auto
891e037858fffff,891e037aecbffff,2.854,262.184,auto
891e036a607ffff,891e0378acfffff,5.931,495.658,auto
891e03636b7ffff,891e0378d2bffff,6.436,525.613,auto
891e03630dbffff,891e03636b3ffff,1.711,188.519,auto
891e03713b3ffff,891e0363557ffff,10.072,783.208,auto
891e0371153ffff,891e03785afffff,11.068,869.029,auto
891e0361ed7ffff,891e036a4c3ffff,15.708,1145.483,auto
891e0362653ffff,891e03636d7ffff,6.148,484.069,auto
891e037a9a3ffff,891e0371313ffff,8.923,581.211,auto
891e0363453ffff,891e0378c17ffff,7.137,517.889,auto
891e0361883ffff,891e03788b7ffff,18.519,1233.82,auto
891e037a90bffff,891e037a91bffff,0.696,63.384,auto
891e036358fffff,891e03636a3ffff,4.27,380.538,auto
891e0378d67ffff,891e037aa6bffff,5.102,426.542,auto
891e0379dd7ffff,891e03785b7ffff,9.054,679.801,auto
891e036264fffff,891e03635b3ffff,0.669,98.527,auto
891e037804bffff,891e037862fffff,0.931,93.195,auto
891e0378e53ffff,891e0378107ffff,3.633,376.973,auto
891e0363187ffff,891e036358bffff,3.014,310.067,auto
891e0363563ffff,891e036356bffff,1.188,138.432,auto
891e037acdbffff,891e037810fffff,7.777,642.803,auto
891e0363277ffff,891e03632abffff,1.225,139.988,auto
891e0361043ffff,891e037a833ffff,15.955,1015.634,auto
891e0378ca3ffff,891e037ad8bffff,9.991,662.852,auto
891e0361157ffff,891e0378547ffff,22.795,1605.792,auto
891e037a91bffff,891e0378123ffff,6.89,596.844,auto
891e037a1bbffff,891e037a1abffff,0.886,124.312,auto
891e036a8bbffff,891e036add7ffff,3.36,279.237,auto
891e036a61bffff,891e03785a3ffff,15.223,1147.8,auto
891e0371657ffff,891e037163bffff,1.683,218.195,auto
891e03713afffff,891e037ae6bffff,8.792,681.75,auto
891e0378d23ffff,891e0378dd7ffff,2.657,243.753,auto
891e036006fffff,891e0378123ffff,18.64,1297.293,auto
891e037a937ffff,891e0378313ffff,13.68,908.761,auto
891e0378563ffff,891e037845bffff,6.905,585.181,auto
891e037ab83ffff,891e0378597ffff,7.059,598.312,auto
891e03636bbffff,891e037ad53ffff,7.293,480.998,auto
891e036329bffff,891e037abcbffff,6.016,507.823,auto
891e037992bffff,891e037998fffff,2.451,321.064,auto
891e03714b3ffff,891e037806fffff,17.378,1228.731,auto
891e036346bffff,891e037a9dbffff,5.921,430.54,auto
891e0371307ffff,891e03631b3ffff,26.451,1328.175,auto
891e0371303ffff,891e037aacfffff,7.447,594.126,auto
891e036226bffff,891e037ae67ffff,14.3,1100.389,auto
891e037144fffff,891e0378e97ffff,14.982,1068.04,auto
891e037ad43ffff,891e037a897ffff,1.706,153.873,auto
891e0371a73ffff,891e037ac13ffff,7.453,518.864,auto
891e0378c57ffff,891e037aa0fffff,3.142,320.042,auto
891e0378537ffff,891e0378547ffff,3.956,321.364,auto
891e0344b67ffff,891e0344b77ffff,0.636,173.997,auto
891e037806bffff,891e03783a7ffff,4.885,405.906,auto
891e03634b3ffff,891e03783afffff,13.172,899.444,auto
891e0371e2bffff,891e037ac0fffff,7.473,474.244,auto
891e037a1afffff,891e037aa6fffff,8.017,588.235,auto
891e0379d13ffff,891e0379d0bffff,0.675,55.075,auto
891e0371cdbffff,891e0371cc3ffff,1.986,223.032,auto
891e036322fffff,891e036328bffff,2.989,298.789,auto
891e036139bffff,891e037aa9bffff,15.545,1081.831,auto
891e0379db3ffff,891e0378ed3ffff,2.245,189.538,auto
891e036104bffff,891e0361397ffff,3.086,300.374,auto
891e037a81bffff,891e036015bffff,17.088,1207.411,auto
891e037a913ffff,891e037a90bffff,0.887,100.794,auto
891e037993bffff,891e037aa1bffff,11.982,925.858,auto
891e03799abffff,891e03712d3ffff,20.894,1425.347,auto
891e037ab8bffff,891e0378a37ffff,10.694,732.83,auto
891e037b127ffff,891e0378dc3ffff,12.428,1070.54,auto
891e0378417ffff,891e037ac1bffff,10.038,773.347,auto
891e0371a53ffff,891e037aec7ffff,10.645,742.116,auto
891e037accfffff,891e03785abffff,9.117,723.401,auto
891e0379bafffff,891e0379b37ffff,1.398,172.685,auto
891e03603cfffff,891e03616a7ffff,10.642,903.228,auto
891e03612a7ffff,891e0378c8bffff,11.712,830.458,auto
891e03612b7ffff,891e0361043ffff,1.247,144.724,auto
891e036160bffff,891e0378b17ffff,4.709,383.195,auto
891e036229bffff,891e037132fffff,12.013,892.361,auto
891e037a3cfffff,891e0378c17ffff,8.524,710.357,auto
891e0371ec3ffff,891e037ac6bffff,6.529,478.365,auto
891e03784dbffff,891e037a2b3ffff,6.471,565.714,auto
891e037a98bffff,891e037aeb7ffff,7.078,505.738,auto
891e037ab37ffff,891e0378993ffff,4.909,405.498,auto
891e03600cbffff,891e0360003ffff,1.598,172.826,auto
891e0361697ffff,891e0378327ffff,10.25,731.071,auto
891e0360537ffff,891e037aab7ffff,26.347,1296.285,auto
891e03600b3ffff,891e036001bffff,1.951,202.897,auto
891e03616a7ffff,891e037126fffff,19.424,1308.189,auto
891e037aa97ffff,891e0378c97ffff,5.74,544.876,auto
891e036320bffff,891e0378c17ffff,5.958,450.2,auto
891e037a013ffff,891e037a113ffff,3.96,457.713,auto
891e0371303ffff,891e037a943ffff,6.924,476.37,auto
891e0360103ffff,891e037184fffff,19.517,965.399,auto
891e037a983ffff,891e037ac7bffff,6.739,518.252,auto
891e0371ed3ffff,891e037a167ffff,9.083,634.426,auto
891e037a823ffff,891e037a95bffff,1.007,125.039,auto
891e0378c33ffff,891e03783a7ffff,5.897,403.634,auto
891e0378b57ffff,891e0378ecbffff,8.515,628.861,auto
891e0363093ffff,891e03601d3ffff,11.154,852.33,auto
891e037ab43ffff,891e0378593ffff,6.132,506.608,auto
891e03713bbffff,891e03702b3ffff,6.19,489.865,auto
891e036a433ffff,891e03632c3ffff,11.792,781.321,auto
891e0378d67ffff,891e03789d7ffff,1.785,180.756,auto
891e0361607ffff,891e037aa0bffff,11.579,811.455,auto
891e037a85bffff,891e0379aa3ffff,16.894,1301.831,auto
891e03782a3ffff,891e03782b7ffff,0.942,173.517,auto
891e037a853ffff,891e037aa1bffff,2.821,285.223,auto
891e0378d43ffff,891e037aa03ffff,4.696,406.14,auto
891e0379923ffff,891e037ac2bffff,14.878,959.231,auto
891e037a1a3ffff,891e0378543ffff,6.73,540.955,auto
891e0371a43ffff,891e037a9c7ffff,2.061,207.323,auto
891e0378997ffff,891e0378457ffff,15.347,1280.784,auto
891e0378c93ffff,891e0378123ffff,2.887,268.147,auto
891e0371193ffff,891e0378e97ffff,17.46,1082.188,auto
891e0370263ffff,891e037aca7ffff,9.472,699.137,auto
891e037ab7bffff,891e037a86bffff,3.147,353.102,auto
891e037a9d3ffff,891e0361687ffff,12.804,896.488,auto
891e036a2b7ffff,891e0379903ffff,5.474,517.942,auto
891e0378553ffff,891e037a3dbffff,3.771,392.99,auto
891e03780afffff,891e0378097ffff,1.503,184.722,auto
891e0379ebbffff,891e0378503ffff,10.235,718.894,auto
891e0378487ffff,891e037a34bffff,2.422,270.67,auto
891e037ac73ffff,891e037aeafffff,1.958,212.695,auto
891e03630c7ffff,891e03636cbffff,3.915,324.153,auto
891e036369bffff,891e037ae77ffff,9.898,686.939,auto
891e0378933ffff,891e037131bffff,14.126,889.143,auto
891e036a69bffff,891e037886bffff,8.719,670.069,auto
891e037119bffff,891e037ac67ffff,6.402,431.966,auto
891e0344bb7ffff,891e0378d27ffff,17.407,1113.752,auto
891e037ac77ffff,891e037a9bbffff,5.517,359.016,auto
891e03713afffff,891e037124bffff,8.009,620.747,auto
891e03718d3ffff,891e037aa6fffff,13.488,907.138,auto
891e037153bffff,891e037a32bffff,12.802,920.975,auto
891e0371e27ffff,891e0371aa3ffff,2.08,188.673,auto
891e036a627ffff,891e036a2a3ffff,1.622,142.493,auto
891e0362667ffff,891e037a333ffff,20.815,1395.322,auto
891e03711dbffff,891e03714b7ffff,9.166,658.329,auto
891e037aa07ffff,891e0378ccbffff,2.981,296.918,auto
891e0371203ffff,891e037120fffff,1.293,148.222,auto
891e037ac63ffff,891e037a907ffff,6.108,459.455,auto
891e037a97bffff,891e037aa1bffff,5.908,549.26,auto
891e0378177ffff,891e037aa2bffff,5.403,441.913,auto
891e0361e83ffff,891e0378c0bffff,18.097,1205.84,auto
891e037aab3ffff,891e0378143ffff,7.102,590.075,auto
891e036348fffff,891e03631b3ffff,5.948,497.12,auto
891e037aca3ffff,891e037ac03ffff,2.704,228.195,auto
891e037b557ffff,891e0378437ffff,11.702,963.34,auto
891e037a1b7ffff,891e037ae5bffff,4.942,398.924,auto
891e036356bffff,891e036a1a7ffff,18.111,1151.184,auto
891e037a197ffff,891e0371237ffff,5.785,558.394,auto
891e03636bbffff,891e037810bffff,10.128,796.977,auto
891e03799a3ffff,891e0378c47ffff,5.449,423.587,auto
891e03632cbffff,891e037aa73ffff,6.965,525.194,auto
891e037a217ffff,891e037ae0fffff,6.569,559.563,auto
891e037a92bffff,891e037a903ffff,1.002,121.987,auto
891e0363543ffff,891e0363507ffff,1.535,209.213,auto
891e0363587ffff,891e0363533ffff,1.104,140.421,auto
891e03783bbffff,891e0363413ffff,13.408,930.315,auto
891e0371a53ffff,891e0378503ffff,10.61,863.387,auto
891e036023bffff,891e0360223ffff,0.54,59.224,auto
891e037ad57ffff,891e037aa47ffff,6.877,612.729,auto
891e037aa0fffff,891e0378c0bffff,2.992,286.133,auto
891e036a567ffff,891e0379ba7ffff,19.165,1021.296,auto
891e0371e93ffff,891e036318fffff,21.683,1245.808,auto
891e037a98fffff,891e037a833ffff,3.159,248.897,auto
891e037a90bffff,891e0345b6fffff,17.833,1299.811,auto
891e0371a5bffff,891e03636a3ffff,4.568,399.778,auto
891e037aea7ffff,891e03711cbffff,6.094,419.229,auto
891e03799abffff,891e036ae1bffff,12.954,988.843,auto
891e0371ec3ffff,891e037a9d7ffff,5.527,406.993,auto
891e037a9d7ffff,891e0378d37ffff,7.529,525.122,auto
891e0371a13ffff,891e03636afffff,6.555,628.585,auto
891e1cb6d23ffff,891e0379a1bffff,2.543,218.79,auto
891e037a847ffff,891e03712cfffff,7.492,582.186,auto
891e0362a43ffff,891e03601bbffff,2.248,189.124,auto
891e037a023ffff,891e037a1c7ffff,2.457,297.346,auto
891e036a007ffff,891e0361883ffff,27.822,1358.709,auto
891e036a8b3ffff,891e036ad33ffff,2.226,707.889,auto
891e03785a3ffff,891e037abdbffff,5.64,509.172,auto
891e0379d7bffff,891e0378c8bffff,10.612,681.776,auto
891e036168fffff,891e03610d3ffff,2.059,204.633,auto
891e037a077ffff,891e03712b7ffff,7.851,614.617,auto
891e03782a7ffff,891e037ac0fffff,16.293,1146.135,auto
891e0363293ffff,891e036329bffff,0.679,86.102,auto
891e0378bcbffff,891e0378c17ffff,6.977,464.809,auto
891e037a8bbffff,891e037ac07ffff,5.308,362.121,auto
891e0378cb3ffff,891e036366fffff,4.631,375.011,auto
891e036224bffff,891e0378837ffff,14.35,1034.552,auto
891e037aa2bffff,891e0378c43ffff,2.247,198.01,auto
891e037a06fffff,891e037ac13ffff,8.214,603.248,auto
891e03626abffff,891e0371473ffff,19.237,952.504,auto
891e0378c53ffff,891e0361117ffff,12.924,896.618,auto
891e03630d7ffff,891e03636a3ffff,2.041,204.62,auto
891e0371ecbffff,891e0378ecfffff,16.216,1059.528,auto
891e037aa4bffff,891e037aac7ffff,5.622,450.386,auto
891e0370203ffff,891e037023bffff,0.534,40.525,auto
891e0371b03ffff,891e03630d3ffff,6.116,483.005,auto
891e0378107ffff,891e037aa7bffff,2.055,195.609,auto
891e0363527ffff,891e03623cbffff,3.062,277.425,auto
891e0361887ffff,891e037a8c3ffff,25.316,1576.014,auto
891e036a353ffff,891e03684a3ffff,4.125,418.187,auto
891e037aa2bffff,891e037aa03ffff,1.608,207.955,auto
891e0378c9bffff,891e03712a3ffff,14.599,1014.497,auto
891e0378d5bffff,891e037aa6fffff,3.119,246.851,auto
891e036ac63ffff,891e036063bffff,15.332,1149.849,auto
891e03613afffff,891e0361edbffff,0.42,58.083,auto
891e03616cbffff,891e0378e67ffff,7.625,687.777,auto
891e037990bffff,891e037aaafffff,10.074,752.405,auto
891e037888fffff,891e03788bbffff,1.254,200.775,auto
891e037ad53ffff,891e037a84bffff,4.068,342.344,auto
891e0363447ffff,891e037aac7ffff,8.056,714.078,auto
891e0378c03ffff,891e0370297ffff,22.598,1368.746,auto
891e036323bffff,891e037ae77ffff,14.839,1039.01,auto
891e0371367ffff,891e0378547ffff,10.586,839.795,auto
891e0378cd3ffff,891e036a4d3ffff,7.562,573.496,auto
891e037ad6fffff,891e03785bbffff,11.88,899.034,auto
891e0378563ffff,891e037aa23ffff,4.077,349.64,auto
891e037a3b3ffff,891e037a1a7ffff,3.894,320.196,auto
891e036336bffff,891e0361487ffff,1.776,214.274,auto
891e0363257ffff,891e0378d5bffff,4.693,341.601,auto
891e0361887ffff,891e0378ec3ffff,22.557,1439.113,auto
891e037a063ffff,891e037ae0bffff,4.601,394.314,auto
891e036101bffff,891e0378ca7ffff,8.889,720.374,auto
891e037ac73ffff,891e0361887ffff,43.894,1816.311,auto
891e03782a7ffff,891e037aa77ffff,8.119,632.531,auto
891e037ac0bffff,891e037ae23ffff,2.684,309.058,auto
891e0379dcfffff,891e0361ea3ffff,20.449,1293.746,auto
891e036a5b7ffff,891e037ae67ffff,12.9,927.68,auto
891e0361153ffff,891e0378dabffff,9.475,777.782,auto
891e03785c7ffff,891e037ab8bffff,8.043,712.13,auto
891e0378b03ffff,891e037893bffff,3.688,361.47,auto
891e037ac27ffff,891e037134fffff,2.236,227.181,auto
891e036104bffff,891e0378863ffff,8.614,613.023,auto
891e036ac0fffff,891e0371167ffff,24.353,1614.897,auto
891e037a05bffff,891e0378503ffff,5.491,424.848,auto
891e03780b7ffff,891e0378863ffff,8.575,655.75,auto
891e0371847ffff,891e037ac63ffff,9.647,617.308,auto
891e037814bffff,891e03799b3ffff,10.025,684.702,auto
891e0361393ffff,891e0378503ffff,18.803,1304.809,auto
891e037aa6fffff,891e037889bffff,4.614,343.396,auto
891e0378d73ffff,891e0378d7bffff,1.01,77.84,auto
891e0362667ffff,891e037a8c7ffff,14.504,931.885,auto
891e037a06fffff,891e0378507ffff,4.54,397.067,auto
891e037a33bffff,891e037ab97ffff,8.251,707.391,auto
891e036a493ffff,891e0378e97ffff,8.105,524.798,auto
891e0371003ffff,891e037a967ffff,12.685,836.786,auto
891e0363507ffff,891e037a847ffff,11.594,970.204,auto
891e0378473ffff,891e0378507ffff,4.997,428.94,auto
891e03636a7ffff,891e036149bffff,6.194,504.311,auto
891e03711a3ffff,891e037134bffff,6.474,550.932,auto
891e037a3a7ffff,891e036a373ffff,19.313,1315.586,auto
891e036144fffff,891e0360447ffff,11.81,1203.884,auto
891e0362667ffff,891e03636dbffff,10.327,779.634,auto
891e03716d7ffff,891e0371697ffff,1.864,161.395,auto
891e037159bffff,891e03715d7ffff,0.84,926.624,auto
891e037a8a7ffff,891e037aa0fffff,6.692,450.276,auto
891e0371ec3ffff,891e0371853ffff,3.769,360.8,auto
891e036360fffff,891e036a1a7ffff,15.291,1023.287,auto
891e037a993ffff,891e0378c1bffff,10.424,710.063,auto
891e037813bffff,891e036327bffff,9.771,653.613,auto
891e0378947ffff,891e0379db3ffff,10.193,678.922,auto
891e037124fffff,891e037aa63ffff,8.964,709.752,auto
891e0378487ffff,891e0378c4fffff,9.051,719.193,auto
891e037a863ffff,891e0378c33ffff,4.83,387.148,auto
891e037a883ffff,891e0378cc3ffff,7.805,627.432,auto
891e0371c73ffff,891e037adc7ffff,12.81,772.702,auto
891e0378bcfffff,891e0360637ffff,17.977,1275.727,auto
891e037168bffff,891e037ae37ffff,9.835,721.252,auto
891e0379917ffff,891e0378c4fffff,6.181,428.584,auto
891e037ad67ffff,891e037a96bffff,4.748,378.491,auto
891e0360233ffff,891e037128bffff,21.71,1427.547,auto
891e036b583ffff,891e0379b2fffff,1.187,154.466,auto
891e0378bb7ffff,891e037aa2bffff,7.533,571.406,auto
891e0379d93ffff,891e0378577ffff,9.685,755.971,auto
891e037134bffff,891e036326bffff,12.172,828.082,auto
891e0378663ffff,891e037866fffff,0.489,93.952,auto
891e036326fffff,891e037ab9bffff,7.475,594.116,auto
891e037aa9bffff,891e037aab3ffff,1.606,160.245,auto
891e036109bffff,891e03614b7ffff,5.754,557.365,auto
891e0378107ffff,891e0378513ffff,4.159,339.154,auto
891e0362a67ffff,891e0378e97ffff,40.571,1615.426,auto
891e0378b43ffff,891e037ab53ffff,10.671,800.946,auto
891e0371aa7ffff,891e0371177ffff,5.917,537.132,auto
891e0378b4bffff,891e0378a1bffff,2.94,247.266,auto
891e037143bffff,891e037140fffff,0.861,96.107,auto
891e03713a3ffff,891e037ad83ffff,2.312,213.489,auto
891e03600dbffff,891e037ae37ffff,16.976,1167.366,auto
891e0379d83ffff,891e0379dc7ffff,1.236,122.722,auto
891e037a89bffff,891e037ab53ffff,7.367,512.765,auto
891e037142bffff,891e0371003ffff,2.156,185.917,auto
891e0378c0bffff,891e0378c8bffff,1.87,206.915,auto
891e037a937ffff,891e037ae57ffff,11.788,817.596,auto
891e036a593ffff,891e037aa0fffff,10.617,835.614,auto
891e03799abffff,891e0361883ffff,36.296,1738.926,auto
891e037ae53ffff,891e0378a2fffff,11.383,863.027,auto
891e0379d83ffff,891e037851bffff,11.144,797.084,auto
891e037ad83ffff,891e037ad27ffff,7.199,540.639,auto
891e036b4a3ffff,891e0378a2fffff,8.739,637.132,auto
891e037a3dbffff,891e037859bffff,2.654,223.633,auto
891e0360287ffff,891e037810fffff,17.183,1166.194,auto
891e0363187ffff,891e037ae23ffff,14.51,1044.602,auto
891e0371393ffff,891e037114bffff,2.544,432.139,auto
891e037118bffff,891e037114fffff,2.95,259.325,auto
891e037a897ffff,891e037a363ffff,6.792,593.432,auto
891e037aeb7ffff,891e037a893ffff,2.488,201.289,auto
891e0378bb3ffff,891e0378c13ffff,6.256,494.949,auto
891e037aa07ffff,891e0361397ffff,17.091,1246.477,auto
891e037ae3bffff,891e036148bffff,12.84,967.526,auto
891e0360287ffff,891e037a843ffff,15.228,1086.707,auto
891e03786a7ffff,891e0378d87ffff,12.431,977.352,auto
891e0371213ffff,891e037120fffff,1.635,212.913,auto
891e0378313ffff,891e037aa1bffff,6.495,604.766,auto
891e036a397ffff,891e036a4c3ffff,8.225,613.43,auto
891e03783dbffff,891e037ac07ffff,12.133,954.141,auto
891e037aa77ffff,891e0363647ffff,5.637,449.224,auto
891e0378c73ffff,891e037aa97ffff,4.474,415.691,auto
891e036a00fffff,891e03785bbffff,15.136,1027.294,auto
891e037a66bffff,891e037ae67ffff,8.492,670.713,auto
891e03636b7ffff,891e037abcbffff,5.864,468.545,auto
891e036227bffff,891e0362243ffff,0.809,86.693,auto
891e0379c87ffff,891e03783b3ffff,3.676,320.189,auto
891e036aca7ffff,891e03636b3ffff,17.774,1195.294,auto
891e037ad27ffff,891e037137bffff,7.885,580.766,auto
891e03622a3ffff,891e03712d3ffff,28.92,1460.196,auto
891e0360e8bffff,891e03614d3ffff,13.994,1110.23,auto
891e037a167ffff,891e0378c0fffff,13.486,848.484,auto
891e036a0cbffff,891e037a94bffff,16.356,1185.91,auto
891e0378c8bffff,891e037ad53ffff,9.102,626.724,auto
891e037858fffff,891e03785afffff,2.132,293.675,auto
891e037833bffff,891e03781c3ffff,7.072,494.161,auto
891e037a91bffff,891e03781dbffff,7.965,699.636,auto
891e037ab5bffff,891e0378c43ffff,3.529,366.396,auto
891e0371377ffff,891e037134fffff,1.343,138.879,auto
891e037862fffff,891e0378517ffff,7.967,592.973,auto
891e03632cbffff,891e0378e83ffff,7.311,505.83,auto
891e0378b83ffff,891e037ab37ffff,6.265,397.559,auto
